,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,song_popularity_2025,image_url_song,followers,popularity_artist_2025,image_url_artist
283,Cage The Elephant,Telescope,0tkBOcK7oRVXQJY97zzSvr,62,2013,blues,0.589,0.481,0,-4.801,1,0.0285,0.273,1.33e-05,0.0986,0.176,93.568,228293,4,False,63,https://i.scdn.co/image/ab67616d0000b273fb1cb900d28642e668d77b12,4300934.0,73.0,https://i.scdn.co/image/ab6761610000e5eb766df8f443e0160f7b35545d
284,Phantogram,Black Out Days,6xWIuPEnPIODp4dCRsAd5I,62,2013,chill,0.542,0.795,4,-3.63,0,0.0368,0.00506,0.019,0.0851,0.431,92.234,227160,4,False,67,https://i.scdn.co/image/ab67616d0000b2732b9ba6e48a59fedf157ce0f0,969498.0,69.0,https://i.scdn.co/image/ab6761610000e5eb0fcb5946f9fea8be6ae5e858
285,Tim McGraw,Highway Don't Care,4wFUdSCer8bdQsrp1M90sa,62,2013,country,0.47,0.79,2,-5.352,1,0.039,0.0216,0.0,0.0863,0.495,158.061,276880,4,False,66,https://i.scdn.co/image/ab67616d0000b27393b8a33577c83e2463eec47b,5046622.0,69.0,https://i.scdn.co/image/ab6761610000e5ebbd6977f3970a7a4a8d4becbe
286,Thomas Rhett,It Goes Like This,6GsAD8PgHxmEuIPTG8GP3M,62,2013,country,0.543,0.837,11,-6.448,1,0.0608,0.117,0.0,0.0872,0.506,168.056,186080,4,False,64,https://i.scdn.co/image/ab67616d0000b273773dd1a2c1e8b1475810e4be,4986909.0,73.0,https://i.scdn.co/image/ab6761610000e5ebdaf1894b7edbfe3376d397d9
287,Chris Young,Aw Naw,53Dj5PCDhb22qWqmre3YQs,62,2013,country,0.652,0.859,2,-3.746,1,0.0358,0.0639,0.0,0.0777,0.491,109.971,188707,4,False,61,https://i.scdn.co/image/ab67616d0000b2735dd009ae4847b61c93571948,2919693.0,65.0,https://i.scdn.co/image/ab6761610000e5eb87ae707a446eef2c870771a5
288,Billy Currington,We Are Tonight,2EvddT8rcO99bKH0rDHAYG,62,2013,country,0.559,0.812,11,-5.347,1,0.0371,0.0323,0.0,0.195,0.472,127.911,232107,4,False,57,https://i.scdn.co/image/ab67616d0000b273abab2f66eb55c055a7fd1941,2760461.0,65.0,https://i.scdn.co/image/ab6761610000e5eb7147f4661aa595fc95729fc4
289,Jason Derulo,Trumpets,5KONnBIQ9LqCxyeSPin26k,62,2013,dance,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.097,0.638,82.142,217419,4,False,61,https://i.scdn.co/image/ab67616d0000b2730376bdff8b70d934f297303e,12462724.0,76.0,https://i.scdn.co/image/ab6761610000e5eb94cf6c87c82ddb0eade61eb0
290,Little Mix,Salute,1iupzLgX4O0Qosb4yDpYoz,62,2013,dance,0.641,0.732,2,-5.325,1,0.0509,0.0981,0.0,0.285,0.354,82.027,236013,4,False,61,https://i.scdn.co/image/ab67616d0000b273b3d3d1ba43e085f5ab80e56a,12325901.0,72.0,https://i.scdn.co/image/ab6761610000e5eb08cd53940cbf5813ee5fe565
291,Nora En Pure,Come With Me - Radio Mix,1Ht4NJdY8adMsW540P5vG0,62,2013,deep-house,0.677,0.758,6,-6.523,0,0.027,0.00307,0.736,0.22,0.308,119.999,173625,4,False,58,https://i.scdn.co/image/ab67616d0000b273670d585081cdd331893c8b71,477873.0,57.0,https://i.scdn.co/image/ab6761610000e5eb2d6db1d82461593938beef62
292,Claptone,No Eyes - Radio Edit,55bfXeq8wXtyKQtSZB3KYF,62,2013,deep-house,0.93,0.482,3,-9.925,1,0.0411,0.0302,0.00219,0.103,0.569,120.021,204992,4,False,58,https://i.scdn.co/image/ab67616d0000b273dd01eb0624f8f86ea0bf5737,576601.0,61.0,https://i.scdn.co/image/ab6761610000e5ebc6bd77ee4ac835421fbaf08e
293,Parra for Cuva,Wicked Games (feat. Anna Naklab) - Radio Edit,6JrAEmBFd61eYIGVOSPnT4,62,2013,electro,0.801,0.641,11,-8.584,1,0.0455,0.0667,0.0244,0.172,0.701,124.979,195210,4,False,67,https://i.scdn.co/image/ab67616d0000b273f2f0dd42bfacec09ba35db83,228981.0,59.0,https://i.scdn.co/image/ab6761610000e5eb2de1f5c26fd2a59b72374820
294,Anarbor,18,21hbZ0yllYOoXEbiFDYMSI,62,2013,emo,0.724,0.854,11,-2.779,1,0.0997,0.0603,0.0,0.0805,0.88,98.056,157360,4,False,59,https://i.scdn.co/image/ab67616d0000b273e626d8740c283d5aaed3141c,226550.0,46.0,https://i.scdn.co/image/ab6761610000e5eb69ab33075bc4e7108563c064
295,Dr. Dog,Nellie,1aRvUHgMe9ichgcHAAs12f,62,2013,folk,0.506,0.526,4,-9.936,1,0.0285,0.334,0.000539,0.0907,0.591,129.641,217613,4,False,59,https://i.scdn.co/image/ab67616d0000b2731a3b42ed1308bdd42492c031,647925.0,62.0,https://i.scdn.co/image/ab6761610000e5eb40e524c1e6dd57b9946708ed
296,Villagers,Nothing Arrived - Live from Spotify London,0TQ8ZHFhrbH9I0WRjIzOCQ,62,2013,folk,0.579,0.415,7,-11.599,1,0.0397,0.929,0.0018,0.671,0.42,102.713,219093,4,False,57,https://i.scdn.co/image/ab67616d0000b273ff199cb5b59c81c2ce7cdf54,259272.0,50.0,https://i.scdn.co/image/ab6761610000e5ebb065980decb37f67029b6188
297,CRO,Whatever - +1,76vzW941WbfYjAp7SusKIj,62,2013,german,0.67,0.888,7,-4.622,1,0.0452,0.00199,0.0,0.232,0.544,95.002,191486,4,False,4,https://i.scdn.co/image/ab67616d0000b273a5ffcbc04bb300d434b2d3ff,2786768.0,68.0,https://i.scdn.co/image/ab6761610000e5eb8431fb1f7c89e2511c2a790e
298,JAY-Z,Holy Grail,37jTPJgwCCmIGMPB45jrPV,62,2013,hip-hop,0.676,0.534,2,-6.901,0,0.0831,0.0594,8.59e-06,0.256,0.156,145.082,338413,4,True,64,https://i.scdn.co/image/ab67616d0000b27316667761b90f600c1d7b08e6,10390067.0,82.0,https://i.scdn.co/image/ab6761610000e5ebc75afcd5a9027f60eaebb5e4
299,Childish Gambino,I. The Worst Guys,0kErPGykp7EJo7L5fx8YjB,62,2013,hip-hop,0.589,0.639,5,-7.558,0,0.111,0.0565,0.0,0.0623,0.346,97.077,219740,4,True,0,https://i.scdn.co/image/ab67616d0000b27326d64b6150aa3d9b6b67d857,14571924.0,78.0,https://i.scdn.co/image/ab6761610000e5ebc3dc5429b676b16d451e5f77
300,J. Cole,Rich Niggaz,6lKCaafKm88sVfYz2u7S4B,62,2013,hip-hop,0.586,0.717,8,-8.546,0,0.196,0.472,0.00239,0.104,0.306,125.014,276093,4,True,62,https://i.scdn.co/image/ab67616d0000b273c1bb124f993488cf21b269fc,27095108.0,82.0,https://i.scdn.co/image/ab6761610000e5eb4b053c29fd4b317ff825f0dc
301,A$AP Rocky,"1Train (feat. Kendrick Lamar, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.)",1eLU27PPFxBhbp1CBjPh9J,62,2013,hip-hop,0.489,0.878,2,-3.36,1,0.368,0.351,0.0,0.698,0.775,81.497,372173,4,True,60,https://i.scdn.co/image/ab67616d0000b2732ae92030b51fb8135d694af9,17349453.0,82.0,https://i.scdn.co/image/ab6761610000e5eb5c58c41a506a0d6b32cc6cad
302,Los Inquietos Del Norte,Caiga Quien Caiga,6D99PkdVSAWhcn4JxcHDGy,62,2013,hip-hop,0.559,0.809,8,-5.742,1,0.128,0.0846,0.0,0.171,0.876,122.92,138580,4,False,64,https://i.scdn.co/image/ab67616d0000b2730ab8350b53b607dbda5d1878,1854036.0,67.0,https://i.scdn.co/image/ab6761610000e5ebe2ba8f96414e5040f6340833
303,Eminem,Legacy,1mavQ4WCzXSeL2Dm5DS4GQ,62,2013,hip-hop,0.664,0.899,9,-3.711,0,0.474,0.276,0.0,0.197,0.534,164.125,296269,4,True,55,https://i.scdn.co/image/ab67616d0000b273c6338d684995af10c2bf0533,104653602.0,88.0,https://i.scdn.co/image/ab6761610000e5eba00b11c129b27a88fc72f36b
304,Prince Royce,Te Robaré,3fPMRb2gcFTZcYmR0bXnDc,62,2013,hip-hop,0.786,0.648,7,-6.195,0,0.0389,0.197,0.0,0.0953,0.891,127.953,219053,4,False,66,https://i.scdn.co/image/ab67616d0000b2739698eca2303d9c50b8974064,8659578.0,75.0,https://i.scdn.co/image/ab6761610000e5eb5596a79f82a04f6c2e6814d2
305,Yandel,Moviendo Caderas (feat. Daddy Yankee),0bdL8X3MrX51dRz231BFtv,62,2013,hip-hop,0.687,0.907,0,-5.917,1,0.0341,0.00105,0.000149,0.26,0.661,127.971,199027,4,False,62,https://i.scdn.co/image/ab67616d0000b27357e9af9d4640f332880ffa5e,8831431.0,76.0,https://i.scdn.co/image/ab6761610000e5ebd9b43435c8221a8fe178f65c
306,Pritam,Dilliwaali Girlfriend,3W1XPf7mvuQcWQB7U7MbTM,62,2013,indian,0.687,0.941,6,-5.23,0,0.0583,0.0811,2.93e-06,0.0697,0.909,138.048,260552,4,False,69,https://i.scdn.co/image/ab67616d0000b273707ea5b8023ac77d31756ed4,60262636.0,88.0,https://i.scdn.co/image/ab6761610000e5ebcb6926f44f620555ba444fca
307,Jill Barber,Petite fleur,6Xy0TKhM0Ytjt65QuVEN67,62,2013,jazz,0.616,0.214,9,-9.634,0,0.0329,0.86,0.000164,0.0945,0.447,114.99,163187,4,False,0,https://i.scdn.co/image/ab67616d0000b273c9be8eaa8d96ced17c3d4e2f,79215.0,53.0,https://i.scdn.co/image/ab6761610000e5eb8b23378236dd68d728668c90
308,Lorde,Glory And Gore,60jI0JgMLLj1VggHJVhtRs,62,2013,pop,0.689,0.377,1,-8.761,1,0.0397,0.285,0.0,0.268,0.294,143.946,210738,4,False,63,https://i.scdn.co/image/ab67616d0000b273187331e276c898d39764cc98,10546347.0,80.0,https://i.scdn.co/image/ab6761610000e5ebaa69380a8d5203257611662d
309,One Direction,Through the Dark,1a0PcmEJAOEp4ZT3YtSLkM,62,2013,pop,0.568,0.691,9,-5.225,1,0.0306,0.188,0.0,0.0861,0.396,131.007,221733,4,False,62,https://i.scdn.co/image/ab67616d0000b2732f76b797c382bedcafdf45e1,40288722.0,83.0,https://i.scdn.co/image/5bb443424a1ad71603c43d67f5af1a04da6bb3c8
310,Juan Luis Guerra 4.40,La Bilirrubina - En Vivo Estadio Olímpico De República Dominicana/2012,1GT0Q2ZTeKtIBueYKr4vhr,62,2013,pop,0.585,0.977,1,-3.57,1,0.0615,0.622,0.0,0.328,0.801,138.264,232880,4,False,60,https://i.scdn.co/image/ab67616d0000b273699313e8f5fe73b7474b6c9b,6258233.0,74.0,https://i.scdn.co/image/ab6761610000e5eb36e73aaa27c05d08a125d38d
311,Rajesh Murugesan,Pistah,4oWyW7U9YVox9jqTar9k0V,62,2013,pop-film,0.625,0.766,6,-8.062,0,0.165,0.0654,0.0022,0.104,0.692,171.921,146933,4,False,59,https://i.scdn.co/image/ab67616d0000b27328c5ecaa48c4d0d9a32cb9a1,175796.0,53.0,https://i.scdn.co/image/ab6761610000e5ebed9309a43cdd88db91160e69
312,Mustafa Zahid,Bhula Dena,0WNCYgCd33LnBnw22WFuq8,62,2013,pop-film,0.515,0.508,4,-6.66,0,0.0297,0.633,0.0,0.203,0.235,131.731,240723,4,False,67,https://i.scdn.co/image/ab67616d0000b2736404721c1943d5069f0805f3,4646857.0,65.0,https://i.scdn.co/image/ab6761610000e5eb2003818042f88ae7165cbd5c
313,Twenty One Pilots,Guns for Hands,4RdRa3qq0GBSKjomxrkh5K,62,2013,rock,0.684,0.858,1,-4.266,1,0.0342,0.00694,0.000167,0.0828,0.518,129.963,273336,4,False,65,https://i.scdn.co/image/ab67616d0000b2736caad685af37c08063be928d,25770553.0,83.0,https://i.scdn.co/image/ab6761610000e5eb61a7ea26d33ded218cd1e59d
314,Capital Cities,Kangaroo Court,1leXuBiWQMgbvOIIedqbLB,62,2013,rock,0.76,0.579,5,-5.079,0,0.0388,0.00715,0.000679,0.0304,0.975,99.979,223187,4,False,2,https://i.scdn.co/image/ab67616d0000b27313c6cb6a81c8db4dbc8b9924,997547.0,65.0,https://i.scdn.co/image/ab6761610000e5ebbd88e9240bca1b3dd261b6e3
315,La Oreja de Van Gogh,Deseos de Cosas Imposibles (with Abel Pintos) - Directo Primera Fila,42rtLutZjrQGmzxZhN5YFA,62,2013,rock,0.608,0.509,11,-9.759,1,0.048,0.202,8.33e-06,0.901,0.326,139.979,237427,4,False,58,https://i.scdn.co/image/ab67616d0000b273fd536ef5bcef30482fe9265e,4620564.0,73.0,https://i.scdn.co/image/ab6761610000e5ebe117b72110c334c07dc13135
316,Julión Álvarez y su Norteño Banda,Dime,2MsHqegaJQIiulNQi9fZ3p,62,2013,sad,0.623,0.479,5,-6.673,1,0.0282,0.567,0.0,0.212,0.668,144.09,223480,3,False,68,https://i.scdn.co/image/ab67616d0000b273d3d93bfab7c2211fde5d9a6d,11242702.0,80.0,https://i.scdn.co/image/ab6761610000e5ebc8e4ae1dad1347ca2cfa8a30
317,Chitãozinho & Xororó,Evidências,1X95pCQG939KCbJL6yVQgw,62,2013,sertanejo,0.513,0.901,2,-3.089,1,0.0479,0.249,0.0,0.934,0.371,98.926,279293,4,False,68,https://i.scdn.co/image/ab67616d0000b2731f5649408b971c1f38e9282f,2738353.0,66.0,https://i.scdn.co/image/ab6761610000e5ebd5fcda04e60405d7e5ca3fb1
318,The Killers,Just Another Girl,3aVyHFxRkf8lSjhWdJ68AW,61,2013,alt-rock,0.547,0.778,1,-4.529,1,0.0276,0.000111,0.0136,0.138,0.16,136.98,262000,4,False,61,https://i.scdn.co/image/ab67616d0000b27348488c2eee5727efc30bf657,8015250.0,77.0,https://i.scdn.co/image/ab6761610000e5eb207b21f3ed0ee96adce3166a
319,STRFKR,Golden Light,1rPYEWQfIRo5A4fvLgFbBe,61,2013,chill,0.573,0.669,8,-11.436,0,0.0332,0.521,0.806,0.321,0.159,96.982,283053,4,False,63,https://i.scdn.co/image/ab67616d0000b2739bd8208f0a750a00d2bf8c8b,483645.0,54.0,https://i.scdn.co/image/ab6761610000e5eb09ba7def3d7c5c14349fb905
320,Beach Fossils,Sleep Apnea,6XyjwF7CAwuEaW77noJr6I,61,2013,chill,0.553,0.685,2,-10.624,1,0.0266,0.145,0.859,0.138,0.491,79.998,146293,4,False,53,https://i.scdn.co/image/ab67616d0000b27390aad1d96f5394861be9dcc7,576635.0,50.0,https://i.scdn.co/image/ab6761610000e5eb444c5095572ca29a287308d7
321,Little Big Town,Pontoon,2Gy3XMLbBxACZ4tXdFRGr7,61,2013,country,0.721,0.819,9,-5.715,1,0.0269,0.413,0.0,0.196,0.867,96.02,212320,4,False,62,https://i.scdn.co/image/ab67616d0000b273293f8670a31be4d4327dc0f6,2881927.0,60.0,https://i.scdn.co/image/ab6761610000e5ebbd6b8625807df07fc711dd77
322,Sturgill Simpson,Life Ain't Fair and the World Is Mean,3M97fwKZfzvQ8xppMoQ7a0,61,2013,country,0.637,0.821,11,-5.065,0,0.0342,0.142,0.0349,0.261,0.734,104.34,126467,4,False,59,https://i.scdn.co/image/ab67616d0000b273af7cd0dbfde78bc895e007bd,1016329.0,62.0,https://i.scdn.co/image/ab6761610000e5eb1791f31121a24318e91cbda3
323,August Alsina,I Luv This Shit,4IeUAegXVbETb7FpgNDnSM,61,2013,dance,0.643,0.592,1,-6.684,0,0.277,0.00475,1.54e-06,0.222,0.405,123.942,267920,4,True,63,https://i.scdn.co/image/ab67616d0000b2734336e6394b094dc3b965097d,2748293.0,61.0,https://i.scdn.co/image/ab6761610000e5eb45ffc8f55fc50b8888e97f98
324,Justin Timberlake,Mirrors - Radio Edit,6ToFxXRBtl5TJFEyIoYK3f,61,2013,dance,0.578,0.6,8,-5.7,1,0.0455,0.144,0.0,0.426,0.646,76.999,277307,4,False,63,https://i.scdn.co/image/ab67616d0000b273187d11964b2d17c5227bbcef,15842935.0,82.0,https://i.scdn.co/image/ab6761610000e5eb7a5cfe2597665a3d160e805e
325,Katy Perry,Birthday,2xLOMHjkOK8nzxJ4r6yOKR,61,2013,dance,0.719,0.674,11,-5.122,1,0.0681,0.0879,3.75e-06,0.112,0.843,125.98,215042,4,False,61,https://i.scdn.co/image/ab67616d0000b27347f930accd8ac01686401fa2,38435979.0,83.0,https://i.scdn.co/image/ab6761610000e5eb0988562f78810e47a6e3325f
326,Sean Kingston,Beat It (feat. Chris Brown & Wiz Khalifa),3bwCMbwDZVtvJDnUTQIdCX,61,2013,dance,0.477,0.637,1,-5.386,1,0.109,0.00487,0.0,0.284,0.555,198.12,253453,4,True,74,https://i.scdn.co/image/ab67616d0000b273d62e2e5e48912cac698d7eeb,3774478.0,71.0,https://i.scdn.co/image/ab6761610000e5ebee205e5029a04bd0460e16e4
327,Yellow Claw,DJ Turn It Up,1ivuWgxFQb2xzxVNSlB1hF,61,2013,dance,0.829,0.695,1,-5.561,1,0.0473,0.000956,0.178,0.112,0.369,102.018,211777,4,False,61,https://i.scdn.co/image/ab67616d0000b273e61ee9e9088e6a236fe0c7fb,1044912.0,59.0,https://i.scdn.co/image/ab6761610000e5eb9abb52bfe2a010c3e05a63e7
328,What So Not,High You Are (Branchez Remix),4YIoQqE50AdyG4BQafCi3u,61,2013,edm,0.691,0.856,10,-5.614,1,0.0407,0.0614,0.119,0.034,0.414,136.98,213340,4,False,59,https://i.scdn.co/image/ab67616d0000b2732c9a82989cbb3deb021a7297,323267.0,52.0,https://i.scdn.co/image/ab6761610000e5eb53ef0919b00b7c6a099ff266
329,Mac DeMarco,My Kind of Woman - Instrumental,3RA0LaRQuDwVvDNpDtEc9b,61,2013,edm,0.256,0.605,8,-10.94,1,0.0586,0.694,0.86,0.322,0.46,172.735,212907,4,False,55,https://i.scdn.co/image/ab67616d0000b2734f8061895c341c4f974444fe,8010203.0,79.0,https://i.scdn.co/image/ab6761610000e5ebc9aca5b6d4c528caf75e8a1d
330,Kikuo,君はできない子,7corSqnjU5bX09ZXy3nhVD,61,2013,electro,0.681,0.839,9,-5.398,1,0.0286,0.0593,1.4e-05,0.119,0.758,128.018,261600,4,False,62,https://i.scdn.co/image/ab67616d0000b273d1bd3a0ccc3fe60f8d6941ca,1402347.0,59.0,https://i.scdn.co/image/ab6761610000e5eb50c295d157dbd3dc76f2ec9b
331,James Blake,Retrograde,2IqjKEBiz0CdLKdkXhxw84,61,2013,electro,0.533,0.251,7,-11.283,0,0.0372,0.873,0.104,0.134,0.186,77.503,223600,4,False,61,https://i.scdn.co/image/ab67616d0000b273d134dbb0fad78dda23d777ff,1552357.0,69.0,https://i.scdn.co/image/ab6761610000e5eb93fe5fc8fdb5a98248911a07
332,Daft Punk,Give Life Back to Music,0dEIca2nhcxDUV8C5QkPYb,61,2013,electro,0.788,0.616,9,-10.671,0,0.0337,0.00286,0.549,0.0952,0.696,119.037,275387,4,False,65,https://i.scdn.co/image/ab67616d0000b2739b9b36b0e22870b9f542d937,10889134.0,82.0,https://i.scdn.co/image/ab6761610000e5ebd3aa7cc0e419b6c459b08e8e
333,Christophe,Aline,1N4ixxhbBH1ClnPdTTsRzz,61,2013,electro,0.274,0.73,0,-3.4,1,0.0332,0.431,1.92e-05,0.325,0.519,178.655,169947,3,False,0,https://i.scdn.co/image/ab67616d0000b2731924a6837523c91e77b2a57d,491163.0,60.0,https://i.scdn.co/image/ab6761610000e5ebcbeef1999ead7e60710a8e76
334,The Paper Kites,Woodland,2dm13KtTfScU9ObCzYzGyS,61,2013,folk,0.433,0.523,0,-9.502,1,0.041,0.533,0.000112,0.162,0.374,178.299,231587,4,False,62,https://i.scdn.co/image/ab67616d0000b27355bd9d9e0f50d28ddc9c1308,894971.0,67.0,https://i.scdn.co/image/ab6761610000e5eb7b96a71c133ebf861311b7d3
335,GIMS,Bella,1vELwZM3uBYWd8HrtddD4l,61,2013,french,0.781,0.944,9,-2.64,0,0.0615,0.0873,0.0795,0.117,0.965,103.003,226480,4,False,68,https://i.scdn.co/image/ab67616d0000b273596368082712ceff7ae95649,7738827.0,81.0,https://i.scdn.co/image/ab6761610000e5eb77144f838397a467e807df65
336,Adel Tawil,Lieder,1KXDbhj8PUnHnBbPHDZdBV,61,2013,german,0.521,0.671,5,-6.178,0,0.0526,0.318,0.0,0.0962,0.445,183.847,229080,4,False,1,https://i.scdn.co/image/ab67616d0000b2737f722ab75bbf038dcbe7fa76,413436.0,57.0,https://i.scdn.co/image/ab6761610000e5eb5a374e40b81ecfc0bf4614bd
337,Anderson Freire,Acalma o Meu Coração,3VYgop8eTvEitSxxKc6jGp,61,2013,gospel,0.52,0.474,11,-7.357,1,0.0259,0.72,0.0,0.384,0.264,88.029,261178,4,False,65,https://i.scdn.co/image/ab67616d0000b273cee127756b6c888c7df07bed,4184787.0,60.0,https://i.scdn.co/image/ab6761610000e5ebcd6c889e3da0b84988bd616b
338,Drake,Come Thru,3eN46sMTppXYMAyWi37wn1,61,2013,hip-hop,0.558,0.468,3,-5.812,1,0.173,0.159,0.0,0.586,0.405,81.977,236360,4,True,66,https://i.scdn.co/image/ab67616d0000b273a4dfa7122ec07fe3a1af22e7,103219624.0,95.0,https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9
339,Drake,Pound Cake / Paris Morton Music 2,4NVNapccSX7E5JLiW0uQEy,61,2013,hip-hop,0.52,0.761,2,-6.75,1,0.536,0.139,1.13e-05,0.114,0.264,164.083,432853,4,True,60,https://i.scdn.co/image/ab67616d0000b273a90d170c61fb7d063d47161d,103219624.0,95.0,https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9
340,Juicy J,Bandz A Make Her Dance (feat. Lil' Wayne & 2 Chainz),7EZPH9Px3gXlxD5KJDwtwc,61,2013,hip-hop,0.871,0.743,2,-5.442,1,0.277,0.00212,0.0,0.141,0.576,130.977,278827,4,True,65,https://i.scdn.co/image/ab67616d0000b273396bcd4043a871d830c848a3,3294962.0,73.0,https://i.scdn.co/image/ab6761610000e5eb116fc50265ef72d7e66723a5
341,Chance the Rapper,Favorite Song,1sFstGV1Z3Aw5TDFCiT7vK,61,2013,hip-hop,0.725,0.601,1,-9.03,1,0.377,0.0321,0.0,0.0504,0.811,155.918,185062,4,True,1,https://i.scdn.co/image/ab67616d0000b273d95ab48a8a9de3c4a2cbfe80,6032580.0,74.0,https://i.scdn.co/image/ab6761610000e5ebd4d18d62a36a26fe36b70e2a
342,"Tyler, The Creator",Colossus,5AnVuHLmgipXkFmBvj2Q6H,61,2013,hip-hop,0.442,0.6,2,-9.087,1,0.357,0.267,0.0,0.31,0.725,82.462,213320,1,True,60,https://i.scdn.co/image/ab67616d0000b27322007a4aa8a55fe7b1de5632,24482421.0,87.0,https://i.scdn.co/image/ab6761610000e5ebdf2728294ff77dd11eeb18fb
343,Pusha T,Nosetalgia,7aK5rlTVxSgcqShPMI1TTH,61,2013,hip-hop,0.529,0.78,5,-3.932,1,0.326,0.0255,0.0,0.14,0.711,80.018,216067,4,True,60,https://i.scdn.co/image/ab67616d0000b273861ecd2783b33bde98760364,3055795.0,72.0,https://i.scdn.co/image/ab6761610000e5ebc5b88a3924d8318f25f20594
344,A$AP Rocky,r - Cali,6AtscuPpNRwDvuehpFtWw1,61,2013,hip-hop,0.714,0.764,4,-6.212,0,0.354,0.0104,0.0,0.564,0.517,74.986,139707,4,True,65,https://i.scdn.co/image/ab67616d0000b273707fe4c159f0384c613dc4d2,17349453.0,82.0,https://i.scdn.co/image/ab6761610000e5eb5c58c41a506a0d6b32cc6cad
345,FLAME,Start Over (feat. NF),57AlxjJrWpWg0vF7eGksir,61,2013,hip-hop,0.704,0.756,9,-3.922,0,0.14,0.0627,0.0,0.114,0.447,136.024,196013,4,False,63,https://i.scdn.co/image/ab67616d0000b273ab350fba0a1ec50e6ed1fd17,156505.0,47.0,https://i.scdn.co/image/ab6761610000e5eb9887cf4f5ec83a970317760f
346,Ñejo & Dalmata,Señal De Vida,4BXG52ul7GlV4Qpve6JDJo,61,2013,hip-hop,0.722,0.68,9,-7.091,1,0.0846,0.0973,0.000293,0.58,0.713,171.968,240255,4,False,0,https://i.scdn.co/image/ab67616d0000b2738ff96200172c632d88a6d0e0,2023617.0,63.0,https://i.scdn.co/image/ab67616d0000b2734a2cfa7ff9391b0b9d83fab1
347,Rhye,The Fall,35yZkNFNVosiHE6Uj0COVM,61,2013,indie-pop,0.656,0.621,5,-12.766,1,0.0387,0.384,0.695,0.177,0.776,105.012,224680,4,False,65,https://i.scdn.co/image/ab67616d0000b273a13907cf58fb1bd99f90a543,705838.0,61.0,https://i.scdn.co/image/ab6761610000e5eb8e2b3c095f8a891f4dd86a7b
348,Lori Meyers,Emborracharme,67DveIUUjToBiKJwMnFZiJ,61,2013,indie-pop,0.515,0.866,7,-6.818,1,0.0486,0.539,0.00136,0.352,0.91,156.013,212027,3,False,60,https://i.scdn.co/image/ab67616d0000b27316928b319c781f7e89a46645,309477.0,52.0,https://i.scdn.co/image/ab6761610000e5eb1e67179609693ea704b6acd1
349,BTS,We Are Bulletproof Pt.2,5pjHS3EpHurMyIpB2QBnEd,61,2013,k-pop,0.753,0.95,8,-5.09,0,0.16,0.0104,6.32e-06,0.134,0.868,144.02,223933,4,False,62,https://i.scdn.co/image/ab67616d0000b2732666df197eac73ae823e1e67,81240016.0,85.0,https://i.scdn.co/image/ab6761610000e5ebd642648235ebf3460d2d1f6a
350,BTS,Attack on Bangtan,06PapYCtVDlprJPgGELabn,61,2013,k-pop,0.72,0.962,11,-2.555,0,0.268,0.2,0.0,0.165,0.667,118.025,246526,4,False,61,https://i.scdn.co/image/ab67616d0000b27338a73fb596e530ac18446812,81240016.0,85.0,https://i.scdn.co/image/ab6761610000e5ebd642648235ebf3460d2d1f6a
351,EXO,Don't Go,1Acgi7wxVD9OF3iQnFe8Q4,61,2013,k-pop,0.575,0.9,1,-3.723,1,0.0711,0.277,0.0,0.171,0.716,156.02,214380,4,False,60,https://i.scdn.co/image/ab67616d0000b2732795c34a8931367a0916de54,10223715.0,67.0,https://i.scdn.co/image/ab6761610000e5ebaf3c4b988a6fef40843cdc83
352,Avenged Sevenfold,This Means War,2NImo2MajNai4CLk35wMut,61,2013,metal,0.614,0.914,7,-5.59,0,0.0324,0.000554,1.16e-05,0.0371,0.439,90.0,369293,4,False,66,https://i.scdn.co/image/ab67616d0000b2730ea1ecb2d5271c2db402b0c2,11757442.0,76.0,https://i.scdn.co/image/ab6761610000e5eb097658d63473ecb243ed4b1f
353,Bring Me The Horizon,The House of Wolves,7hntkdvG3jWdFKm7pGCCzd,61,2013,metal,0.425,0.98,8,-2.219,1,0.189,0.000104,1.46e-06,0.346,0.279,152.0,205160,4,True,62,https://i.scdn.co/image/ab67616d0000b27360cf7c8dd93815ccd6cb4830,6638322.0,77.0,https://i.scdn.co/image/ab6761610000e5ebe7c9399d0b5d813c20cbec65
354,Linkin Park,A LIGHT THAT NEVER COMES,3BnBKNItMng824sLx0pUfy,61,2013,metal,0.687,0.871,0,-5.531,1,0.0689,0.00225,0.00708,0.134,0.539,115.0,229439,4,False,59,https://i.scdn.co/image/ab67616d0000b2737cb20e0a29701a667dac3ede,31853233.0,88.0,https://i.scdn.co/image/ab6761610000e5eb527d95dabbe8b8b527e8136f
355,Jhené Aiko,Bed Peace,5Ck3e6z1bcSCes5gdo0Ddt,61,2013,pop,0.628,0.566,6,-7.811,1,0.0575,0.269,3.67e-05,0.135,0.299,119.859,256080,4,True,69,https://i.scdn.co/image/ab67616d0000b273a0fa057b8ad3f3c4969f0c97,9626753.0,76.0,https://i.scdn.co/image/ab6761610000e5ebbc7ca5ae34cffbb572660ee3
